id,template_id,day_number,task_title,task_description,task_type,sort_order,is_active,is_deleted,created_at,updated_at,created_by,updated_by
b3433f36-3216-4b4c-948f-1f7888d3cc9f,e81d77a0-0004-4c12-a167-9bf461d3fa04,18,Day 18 Topic: Biomolecules & Glucose structure,Today's MCQ test will be based on the topic 'Biomolecules & Glucose structure'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
ee21db4d-8b5a-41d6-a1ea-27ca0f12810c,e81d77a0-0004-4c12-a167-9bf461d3fa04,19,"Day 19 Topic: Proteins, Amino Acids & Nucleic Acids","Today's MCQ test will be based on the topic 'Proteins, Amino Acids & Nucleic Acids'. Please study this topic in detail from your NCERT book and classroom notes.",read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
1e063e3c-4727-45f7-8791-37e136d5e606,e81d77a0-0004-4c12-a167-9bf461d3fa04,20,Day 20 Topic: Polymers & Chemistry in Everyday Life,Today's MCQ test will be based on the topic 'Polymers & Chemistry in Everyday Life'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
a2a0f56f-f9fd-4997-861a-d3117d591ae6,e81d77a0-0005-4c12-a167-9bf461d3fa05,1,"Day 1 Topic: Sets, Subsets & Power Sets","Today's MCQ test will be based on the topic 'Sets, Subsets & Power Sets'. Please study this topic in detail from your NCERT book and classroom notes.",read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
622640b9-d564-4069-929a-18e119ac3683,e81d77a0-0005-4c12-a167-9bf461d3fa05,2,Day 2 Topic: Relations & Functions,Today's MCQ test will be based on the topic 'Relations & Functions'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
41a03daa-fc73-47ed-824d-3e786a091b13,e81d77a0-0005-4c12-a167-9bf461d3fa05,3,Day 3 Topic: Trigonometric Functions & Identities,Today's MCQ test will be based on the topic 'Trigonometric Functions & Identities'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
2b3aa69b-fee4-43d2-a128-fdf5dd9cc45b,e81d77a0-0005-4c12-a167-9bf461d3fa05,4,Day 4 Topic: Principle of Mathematical Induction,Today's MCQ test will be based on the topic 'Principle of Mathematical Induction'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
67ea7d22-9f80-4585-a825-d6da14822103,e81d77a0-0005-4c12-a167-9bf461d3fa05,5,Day 5 Topic: Complex Numbers & Quadratic Equations,Today's MCQ test will be based on the topic 'Complex Numbers & Quadratic Equations'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
77cf4b7a-4fdd-4c59-bfc5-5579fe43d992,e81d77a0-0005-4c12-a167-9bf461d3fa05,6,Day 6 Topic: Linear Inequalities,Today's MCQ test will be based on the topic 'Linear Inequalities'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
ac759df2-1ed1-43e5-8245-f8f8d2ccfe65,e81d77a0-0005-4c12-a167-9bf461d3fa05,7,Day 7 Topic: Permutations,Today's MCQ test will be based on the topic 'Permutations'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
ae379b9f-8e05-4315-b3b6-1b12f61d1f39,e81d77a0-0005-4c12-a167-9bf461d3fa05,8,Day 8 Topic: Combinations,Today's MCQ test will be based on the topic 'Combinations'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
e0ce8b56-b574-4a59-bc60-a3106b34a356,e81d77a0-0005-4c12-a167-9bf461d3fa05,9,Day 9 Topic: Binomial Theorem & General Term,Today's MCQ test will be based on the topic 'Binomial Theorem & General Term'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
ae20dd51-95f1-485e-b897-8a1fa6384519,e81d77a0-0005-4c12-a167-9bf461d3fa05,10,Day 10 Topic: Arithmetic Progression (AP),Today's MCQ test will be based on the topic 'Arithmetic Progression (AP)'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
82dec5ea-6521-4b5b-bf72-73da498d26d1,e81d77a0-0005-4c12-a167-9bf461d3fa05,11,Day 11 Topic: Geometric Progression (GP),Today's MCQ test will be based on the topic 'Geometric Progression (GP)'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
4935ca04-276d-463b-9556-b6c901ce8b02,e81d77a0-0005-4c12-a167-9bf461d3fa05,12,Day 12 Topic: Straight Lines & Slope of a line,Today's MCQ test will be based on the topic 'Straight Lines & Slope of a line'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
2a59b579-dda2-474c-a029-63e41eda117e,e81d77a0-0005-4c12-a167-9bf461d3fa05,13,Day 13 Topic: Conic Sections (Circles & Parabola),Today's MCQ test will be based on the topic 'Conic Sections (Circles & Parabola)'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
c255d51f-696d-4cb7-b460-ade3154a6cbf,e81d77a0-0005-4c12-a167-9bf461d3fa05,14,Day 14 Topic: Conic Sections (Ellipse & Hyperbola),Today's MCQ test will be based on the topic 'Conic Sections (Ellipse & Hyperbola)'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
5a2f90a5-254b-48c2-925d-940ae36dc0a0,e81d77a0-0005-4c12-a167-9bf461d3fa05,15,Day 15 Topic: 3D Coordinate Geometry,Today's MCQ test will be based on the topic '3D Coordinate Geometry'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
99d2d3ce-814e-4269-bb2a-4fc9600da127,e81d77a0-0005-4c12-a167-9bf461d3fa05,16,Day 16 Topic: Limits of functions,Today's MCQ test will be based on the topic 'Limits of functions'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
ed79f67e-5558-4d1a-aabd-a7f16070ca72,e81d77a0-0005-4c12-a167-9bf461d3fa05,17,Day 17 Topic: Derivatives of functions,Today's MCQ test will be based on the topic 'Derivatives of functions'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
c93dc02f-9740-46d4-bb9d-68d479abc45c,e81d77a0-0005-4c12-a167-9bf461d3fa05,18,Day 18 Topic: Mathematical Reasoning,Today's MCQ test will be based on the topic 'Mathematical Reasoning'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
74254b86-6706-4714-b654-eed5b412055f,e81d77a0-0005-4c12-a167-9bf461d3fa05,19,Day 19 Topic: Statistics (Variance),Today's MCQ test will be based on the topic 'Statistics (Variance)'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
db511be9-a362-42c8-8354-57eb3f608ab9,e81d77a0-0005-4c12-a167-9bf461d3fa05,20,Day 20 Topic: Probability,Today's MCQ test will be based on the topic 'Probability'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
0efca304-d6df-4f38-8c54-07a6393ba954,e81d77a0-0006-4c12-a167-9bf461d3fa06,1,Day 1 Topic: Relations & Functions,Today's MCQ test will be based on the topic 'Relations & Functions'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
d8c15e50-6a04-4568-9887-19d5fbb2be91,e81d77a0-0006-4c12-a167-9bf461d3fa06,2,Day 2 Topic: Inverse Trigonometric Functions,Today's MCQ test will be based on the topic 'Inverse Trigonometric Functions'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
6c0ea5dc-12dc-4838-8d47-1cb92a00861c,e81d77a0-0006-4c12-a167-9bf461d3fa06,3,Day 3 Topic: Matrices & Transpose,Today's MCQ test will be based on the topic 'Matrices & Transpose'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
db0ebbb6-c680-4c42-b055-e365ca742a79,e81d77a0-0006-4c12-a167-9bf461d3fa06,4,Day 4 Topic: Symmetric & Skew-symmetric matrices,Today's MCQ test will be based on the topic 'Symmetric & Skew-symmetric matrices'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
5011b7de-78d8-4686-8a01-429168b32f81,e81d77a0-0006-4c12-a167-9bf461d3fa06,5,Day 5 Topic: Determinants & Properties,Today's MCQ test will be based on the topic 'Determinants & Properties'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
03eac806-1747-465c-b5b5-236d4a4580bc,e81d77a0-0006-4c12-a167-9bf461d3fa06,6,Day 6 Topic: Adjoint & Inverse of a Matrix,Today's MCQ test will be based on the topic 'Adjoint & Inverse of a Matrix'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
6c353f5c-1dac-429f-867e-fc98bc7b149f,e81d77a0-0006-4c12-a167-9bf461d3fa06,7,Day 7 Topic: Continuity of functions,Today's MCQ test will be based on the topic 'Continuity of functions'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
7ec35bda-1d32-4d62-a00c-ada9fc7ffe08,e81d77a0-0006-4c12-a167-9bf461d3fa06,8,Day 8 Topic: Differentiability & Chain Rule,Today's MCQ test will be based on the topic 'Differentiability & Chain Rule'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
d9810161-2d8e-4603-b616-3be205d1825c,e81d77a0-0006-4c12-a167-9bf461d3fa06,9,Day 9 Topic: Logarithmic & Parametric Differentiation,Today's MCQ test will be based on the topic 'Logarithmic & Parametric Differentiation'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
84fad830-b9c4-4fdf-b772-0fa694720ca7,e81d77a0-0006-4c12-a167-9bf461d3fa06,10,Day 10 Topic: Tangents & Normals,Today's MCQ test will be based on the topic 'Tangents & Normals'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
1e3c5d88-e0c7-4495-bf80-d93d4275d946,e81d77a0-0006-4c12-a167-9bf461d3fa06,11,Day 11 Topic: Maxima & Minima,Today's MCQ test will be based on the topic 'Maxima & Minima'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
20b622d4-25f3-450c-b7a9-bb56a51746d2,e81d77a0-0006-4c12-a167-9bf461d3fa06,12,Day 12 Topic: Indefinite Integrals,Today's MCQ test will be based on the topic 'Indefinite Integrals'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
ad991335-9365-40e4-ac80-7e6856130ffa,e81d77a0-0006-4c12-a167-9bf461d3fa06,13,Day 13 Topic: Integrals by Parts & Partial Fractions,Today's MCQ test will be based on the topic 'Integrals by Parts & Partial Fractions'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
e580c90a-8b9e-4d6a-a942-ab507427fc81,e81d77a0-0006-4c12-a167-9bf461d3fa06,14,Day 14 Topic: Definite Integrals & Properties,Today's MCQ test will be based on the topic 'Definite Integrals & Properties'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
23f4adf9-06a7-4f25-91c1-c044313510de,e81d77a0-0006-4c12-a167-9bf461d3fa06,15,Day 15 Topic: Area under Simple Curves,Today's MCQ test will be based on the topic 'Area under Simple Curves'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
d0113f6b-c571-4ec3-8f0a-e078f8863ffa,e81d77a0-0006-4c12-a167-9bf461d3fa06,16,Day 16 Topic: Ordinary Differential Equations,Today's MCQ test will be based on the topic 'Ordinary Differential Equations'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
63807f41-de47-4b1f-b8b7-a069343da33d,e81d77a0-0006-4c12-a167-9bf461d3fa06,17,Day 17 Topic: Homogeneous & Linear Differential Equations,Today's MCQ test will be based on the topic 'Homogeneous & Linear Differential Equations'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
74855852-03f0-4785-89a9-d7f5d78e9f30,e81d77a0-0006-4c12-a167-9bf461d3fa06,18,Day 18 Topic: Vector Algebra (Dot & Cross products),Today's MCQ test will be based on the topic 'Vector Algebra (Dot & Cross products)'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
7a1bc161-d5a3-4bf0-abd8-d164fcd7a8b4,e81d77a0-0006-4c12-a167-9bf461d3fa06,19,Day 19 Topic: Three Dimensional Geometry,Today's MCQ test will be based on the topic 'Three Dimensional Geometry'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
886ddf69-29fb-45c1-bf95-6a21eaa79560,e81d77a0-0006-4c12-a167-9bf461d3fa06,20,Day 20 Topic: Linear Programming & Bayes' Theorem,Today's MCQ test will be based on the topic 'Linear Programming & Bayes' Theorem'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
74019da4-58e1-435d-90a7-484591afa8e3,e81d77a0-0007-4c12-a167-9bf461d3fa07,1,Day 1 Topic: Physical World & Units of Measurement,Today's MCQ test will be based on the topic 'Physical World & Units of Measurement'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
f9f72c72-163e-4d54-a530-9154e3b6e1f8,e81d77a0-0007-4c12-a167-9bf461d3fa07,2,Day 2 Topic: Dimensions & Dimensional Analysis,Today's MCQ test will be based on the topic 'Dimensions & Dimensional Analysis'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
7c71fdb7-30a8-41ca-b5f9-993d8064285e,e81d77a0-0007-4c12-a167-9bf461d3fa07,3,Day 3 Topic: Motion in a Straight Line,Today's MCQ test will be based on the topic 'Motion in a Straight Line'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
53b70400-b16a-400e-9104-23aeeeed79f7,e81d77a0-0007-4c12-a167-9bf461d3fa07,4,"Day 4 Topic: Speed, Velocity & Relative Velocity","Today's MCQ test will be based on the topic 'Speed, Velocity & Relative Velocity'. Please study this topic in detail from your NCERT book and classroom notes.",read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
68e5e6fb-e7ab-41c5-b288-a560e148bea6,e81d77a0-0007-4c12-a167-9bf461d3fa07,5,Day 5 Topic: Motion in a Plane & Vectors,Today's MCQ test will be based on the topic 'Motion in a Plane & Vectors'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
87a92d92-a532-4913-b52a-7a4968a12aa5,e81d77a0-0007-4c12-a167-9bf461d3fa07,6,Day 6 Topic: Projectile Motion,Today's MCQ test will be based on the topic 'Projectile Motion'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
8a8a2aa3-9472-4637-9ff6-6ff2ab7a56fc,e81d77a0-0007-4c12-a167-9bf461d3fa07,7,Day 7 Topic: Newton's First and Second Laws,Today's MCQ test will be based on the topic 'Newton's First and Second Laws'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
cc14bb74-97f9-4218-a200-24f65fa61383,e81d77a0-0007-4c12-a167-9bf461d3fa07,8,Day 8 Topic: Newton's Third Law & Friction,Today's MCQ test will be based on the topic 'Newton's Third Law & Friction'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
8db83d16-0f5a-49b6-bf2a-4110d47025e9,e81d77a0-0007-4c12-a167-9bf461d3fa07,9,"Day 9 Topic: Work, Energy & Power","Today's MCQ test will be based on the topic 'Work, Energy & Power'. Please study this topic in detail from your NCERT book and classroom notes.",read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
03745408-97a1-40f1-9c50-f30418b782e1,e81d77a0-0007-4c12-a167-9bf461d3fa07,10,Day 10 Topic: Potential Energy & Conservation of Energy,Today's MCQ test will be based on the topic 'Potential Energy & Conservation of Energy'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
f23aa62a-9f06-425c-8c37-7b0b6ac8a64b,e81d77a0-0007-4c12-a167-9bf461d3fa07,11,Day 11 Topic: Center of Mass & Linear Momentum,Today's MCQ test will be based on the topic 'Center of Mass & Linear Momentum'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
306f3e1f-7a85-4e91-8f62-0f1ee8a0a2bf,e81d77a0-0007-4c12-a167-9bf461d3fa07,12,Day 12 Topic: Torque & Angular Momentum,Today's MCQ test will be based on the topic 'Torque & Angular Momentum'. Please study this topic in detail from your NCERT book and classroom notes.,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
